date,speaker,topic,party,state
2015-10-22,ENZI,International Relations,R,WY
2015-10-22,FRANKEN,Climate Change,D,MN
2015-10-22,FRANKEN,Climate Change,D,MN
2015-10-22,CARPER,International Relations,D,DE
2015-10-22,McCONNELL,International Relations,R,KY
2015-10-22,WYDEN,Healthcare,D,OR
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,DAINES,Healthcare,R,MT
2015-10-22,HELLER,Mental Health,R,NV
2015-10-22,McCASKILL,Healthcare,D,MO
2015-10-22,FISCHER,International Relations,R,NE
2015-10-22,GRASSLEY,Civil Rights,R,IA
2015-10-22,HOEVEN,Healthcare,R,ND
2015-10-22,SHAHEEN,Healthcare,D,NH
2015-10-26,McCONNELL,International Relations,R,KY
2015-10-26,KAINE,Climate Change,D,VA
2015-10-26,KAINE,Climate Change,D,VA
2015-10-26,TESTER,Climate Change,D,MT
2015-10-26,TESTER,Climate Change,D,MT
2015-10-26,SCHUMER,Nominations,D,NY
2015-10-26,SCHUMER,Nominations,D,NY
2015-10-26,BLUMENTHAL,Healthcare,D,CT
2015-10-26,SULLIVAN,Healthcare,R,AK
2015-10-26,JOHNSON,Healthcare,R,WI
2015-10-26,KLOBUCHAR,Mental Health,D,MN
2015-10-26,BLUMENTHAL,Healthcare,D,CT
2015-10-26,PORTMAN,Criminal Justice,R,OH
2015-10-26,FRANKEN,Climate Change,D,MN
2015-10-27,McCONNELL,Climate Change,R,KY
2015-10-27,McCONNELL,International Relations,R,KY
2015-10-27,REID,International Relations,D,NV
2015-10-27,REID,Climate Change,D,NV
2015-10-27,TILLIS,Criminal Justice,R,NC
2015-10-27,WHITEHOUSE,Climate Change,D,RI
2015-10-27,ALEXANDER,Infrastructure,R,TN
2015-10-27,ALEXANDER,Infrastructure,R,TN
2015-10-27,DURBIN,Nominations,D,IL
2015-10-27,ENZI,Military,R,WY
2015-10-27,ENZI,Military,R,WY
2015-10-27,CARPER,Healthcare,D,DE
2015-10-27,KIRK,Civil Rights,R,IL
2015-10-27,TESTER,Nominations,D,MT
2015-10-27,BOOKER,Healthcare,D,NJ
2015-10-27,BOOKER,Healthcare,D,NJ
2015-10-27,BOOZMAN,Civil Rights,R,AR
2015-10-27,CARDIN,Healthcare,D,MD
2015-10-27,CARPER,Healthcare,D,DE
2015-10-27,CRAPO,Healthcare,R,ID
2015-10-27,DAINES,Mental Health,R,MT
2015-10-27,DAINES,Healthcare,R,MT
2015-10-28,McCONNELL,International Relations,R,KY
2015-10-28,REID,International Relations,D,NV
2015-10-28,DURBIN,Healthcare,D,IL
2015-10-28,KLOBUCHAR,International Relations,D,MN
2015-10-28,LANKFORD,Climate Change,R,OK
2015-10-28,LANKFORD,Climate Change,R,OK
2015-10-28,REED,Infrastructure,D,RI
2015-10-28,REED,Infrastructure,D,RI
2015-10-28,NELSON,International Relations,D,FL
2015-10-28,NELSON,International Relations,D,FL
2015-10-28,HATCH,Healthcare,R,UT
2015-10-28,MORAN,Infrastructure,R,KS
2015-10-28,MORAN,Infrastructure,R,KS
2015-10-28,THUNE,Climate Change,R,SD
2015-10-28,THUNE,Climate Change,R,SD
2015-10-28,THUNE,Climate Change,R,SD
2015-10-28,MANCHIN,Healthcare,D,WV
2015-10-28,MANCHIN,Healthcare,D,WV
2015-10-28,MARKEY,Healthcare,D,MA
2015-10-28,MARKEY,Healthcare,D,MA
2015-10-28,MARKEY,Healthcare,D,MA
2015-10-28,MARKEY,Healthcare,D,MA
2015-10-28,CARDIN,Nominations,D,MD
2015-10-28,CARDIN,Nominations,D,MD
2015-10-28,NELSON,Education,D,FL
2015-10-28,NELSON,Education,D,FL
2015-10-28,BOOKER,Infrastructure,D,NJ
2015-10-28,BOOKER,Infrastructure,D,NJ
2015-10-28,BOOKER,Infrastructure,D,NJ
2015-10-28,BOXER,Healthcare,D,CA
2015-10-28,WYDEN,Healthcare,D,OR
2015-10-28,WYDEN,Healthcare,D,OR
2015-10-28,HELLER,Mental Health,R,NV
2015-10-28,MURPHY,Healthcare,D,CT
2015-10-28,RISCH,Healthcare,R,ID
2015-10-28,ENZI,Healthcare,R,WY
2015-10-28,SASSE,Trade,R,NE
2015-10-28,SASSE,Trade,R,NE
2015-10-28,SASSE,Trade,R,NE
2015-10-28,SASSE,Trade,R,NE
2015-10-28,SASSE,Trade,R,NE
2015-10-28,SASSE,Trade,R,NE
2015-10-29,McCONNELL,International Relations,R,KY
2015-10-29,McCONNELL,Mental Health,R,KY
2015-10-29,REID,International Relations,D,NV
2015-10-29,REID,Mental Health,D,NV
2015-10-29,REID,Mental Health,D,NV
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Mental Health,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,DAINES,Infrastructure,R,MT
2015-10-29,CRUZ,International Relations,R,TX
2015-10-29,LEAHY,Nominations,D,VT
2015-10-29,MIKULSKI,Healthcare,D,MD
2015-10-29,WYDEN,Healthcare,D,OR
2015-10-29,DAINES,Healthcare,R,MT
2015-10-29,HELLER,Mental Health,R,NV
2015-10-29,BLUNT,Criminal Justice,R,MO
2015-10-29,LANKFORD,Amendments,R,OK
2015-10-29,LANKFORD,Amendments,R,OK
2015-10-29,LANKFORD,Amendments,R,OK
2015-10-29,LANKFORD,Amendments,R,OK
2015-10-29,LANKFORD,Amendments,R,OK
2015-10-29,LANKFORD,Amendments,R,OK
2015-11-03,McCONNELL,Healthcare,R,KY
2015-11-03,McCONNELL,Healthcare,R,KY
2015-11-03,McCONNELL,Healthcare,R,KY
2015-11-03,McCONNELL,Healthcare,R,KY
2015-11-03,REID,Mental Health,D,NV
2015-11-03,REID,Infrastructure,D,NV
2015-11-03,REID,Infrastructure,D,NV
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,ERNST,Infrastructure,R,IA
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,SASSE,Infrastructure,R,NE
2015-11-03,SASSE,Infrastructure,R,NE
2015-11-03,SASSE,Infrastructure,R,NE
2015-11-03,SASSE,Infrastructure,R,NE
2015-11-03,SASSE,Infrastructure,R,NE
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,SULLIVAN,Infrastructure,R,AK
2015-11-03,McCONNELL,Healthcare,R,KY
2015-11-03,BOXER,Healthcare,D,CA
2015-11-03,KING,Healthcare,I,ME
2015-11-03,BARRASSO,Healthcare,R,WY
2015-11-03,CASSIDY,Healthcare,R,LA
2015-11-03,CRAPO,Healthcare,R,ID
2015-11-03,SESSIONS,Healthcare,R,AL
2015-11-03,VITTER,Healthcare,R,LA
2015-11-03,WHITEHOUSE,Healthcare,D,RI
2015-11-03,BLUMENTHAL,International Relations,D,CT
2015-11-03,ALEXANDER,Healthcare,R,TN
2015-11-03,VITTER,Healthcare,R,LA
2015-11-03,FLAKE,Criminal Justice,R,AZ
2015-11-03,PORTMAN,International Relations,R,OH
2015-11-04,McCONNELL,Healthcare,R,KY
2015-11-04,McCONNELL,Civil Rights,R,KY
2015-11-04,REID,International Relations,D,NV
2015-11-04,REID,International Relations,D,NV
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,TILLIS,Trade,R,NC
2015-11-04,MORAN,Trade,R,KS
2015-11-04,MORAN,Trade,R,KS
2015-11-04,MORAN,Trade,R,KS
2015-11-04,MORAN,Trade,R,KS
2015-11-04,McCAIN,Healthcare,R,AZ
2015-11-04,BROWN,Healthcare,D,OH
2015-11-04,BLUNT,Mental Health,R,MO
2015-11-04,MURRAY,Healthcare,D,WA
2015-11-05,McCONNELL,Healthcare,R,KY
2015-11-05,REID,Healthcare,D,NV
2015-11-05,REID,Healthcare,D,NV
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,PETERS,Trade,D,MI
2015-11-05,RUBIO,International Relations,R,FL
2015-11-05,TOOMEY,Healthcare,R,PA
2015-11-05,DAINES,Healthcare,R,MT
2015-11-05,HELLER,Mental Health,R,NV
2015-11-05,HELLER,Mental Health,R,NV
2015-11-05,GARDNER,Criminal Justice,R,CO
2015-11-05,BARRASSO,Healthcare,R,WY
2015-11-05,CASEY,Healthcare,not found,not found
2015-11-05,McCONNELL,Healthcare,R,KY
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-05,JOHNSON,International Relations,R,WI
2015-11-09,McCONNELL,International Relations,R,KY
2015-11-09,REID,International Relations,D,NV
2015-11-09,REID,Nominations,D,NV
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,SULLIVAN,International Relations,R,AK
2015-11-09,BLUMENTHAL,Healthcare,D,CT
2015-11-09,BLUMENTHAL,International Relations,D,CT
2015-11-09,BLUMENTHAL,International Relations,D,CT
2015-11-09,DURBIN,International Relations,D,IL
2015-11-09,DURBIN,Trade,D,IL
2015-11-09,DURBIN,Trade,D,IL
2015-11-09,HATCH,Healthcare,R,UT
2015-11-09,DURBIN,Nominations,D,IL
2015-11-09,LEAHY,Nominations,D,VT
2015-11-09,LEAHY,Civil Rights,D,VT
2015-11-09,BALDWIN,Nominations,D,WI
2015-11-09,DAINES,Healthcare,R,MT
2015-11-09,JOHNSON,Civil Rights,R,WI
2015-11-09,MENENDEZ,Healthcare,D,NJ
2015-11-10,McCONNELL,Nominations,R,KY
2015-11-10,REID,International Relations,D,NV
2015-11-10,REID,International Relations,D,NV
2015-11-10,REID,Nominations,D,NV
2015-11-10,TESTER,Healthcare,D,MT
2015-11-10,BLUNT,International Relations,R,MO
2015-11-10,WARREN,International Relations,D,MA
2015-11-10,CASSIDY,Nominations,R,LA
2015-11-10,CASEY,Mental Health,not found,not found
2015-11-10,CASEY,Mental Health,not found,not found
2015-11-10,TILLIS,Healthcare,R,NC
2015-11-10,CARPER,Trade,D,DE
2015-11-10,CARPER,Trade,D,DE
2015-11-10,BROWN,Nominations,D,OH
2015-11-10,BROWN,Healthcare,D,OH
2015-11-10,LANKFORD,Civil Rights,R,OK
2015-11-10,LANKFORD,International Relations,R,OK
2015-11-10,MURKOWSKI,Climate Change,R,AK
2015-11-10,MURKOWSKI,Trade,R,AK
2015-11-10,BLUNT,Nominations,R,MO
2015-11-10,CARDIN,Nominations,D,MD
2015-11-10,WHITEHOUSE,Healthcare,D,RI
2015-11-10,SCOTT,Healthcare,R,SC
2015-11-10,STABENOW,Nominations,D,MI
2015-11-10,MANCHIN,Nominations,D,WV
2015-11-10,WHITEHOUSE,Healthcare,D,RI
2015-11-10,DAINES,Healthcare,R,MT
2015-11-10,DAINES,Healthcare,R,MT
2015-11-10,DAINES,Healthcare,R,MT
2015-11-10,DAINES,Healthcare,R,MT
2015-11-10,LEE,Healthcare,R,UT
2015-11-10,BALDWIN,Military,D,WI
2015-11-10,MURKOWSKI,Nominations,R,AK
2015-11-10,SESSIONS,International Relations,R,AL
2015-11-16,REID,International Relations,D,NV
2015-11-16,MIKULSKI,Healthcare,D,MD
2015-11-16,McCONNELL,International Relations,R,KY
2015-11-16,LEAHY,Nominations,D,VT
2015-11-16,TOOMEY,Healthcare,R,PA
2015-11-16,HELLER,Nominations,R,NV
2015-11-16,HELLER,Mental Health,R,NV
2015-11-16,ISAKSON,Healthcare,R,GA
2015-11-16,KLOBUCHAR,Healthcare,D,MN
2015-11-16,McCONNELL,Healthcare,R,KY
2015-11-17,McCONNELL,International Relations,R,KY
2015-11-17,McCONNELL,International Relations,R,KY
2015-11-17,REID,Nominations,D,NV
2015-11-17,REID,Nominations,D,NV
2015-11-17,REID,Nominations,D,NV
2015-11-17,HELLER,Healthcare,R,NV
2015-11-17,KLOBUCHAR,Nominations,D,MN
2015-11-17,KLOBUCHAR,Nominations,D,MN
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,CAPITO,Healthcare,R,WV
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,AYOTTE,Healthcare,R,NH
2015-11-17,COTTON,Nominations,R,AR
2015-11-17,DAINES,Healthcare,R,MT
2015-11-17,HEITKAMP,Healthcare,D,ND
2015-11-17,MANCHIN,Healthcare,D,WV
2015-11-17,CORKER,Budget,R,TN
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,COTTON,Trade,R,AR
2015-11-17,MORAN,Healthcare,R,KS
2015-11-18,McCONNELL,International Relations,R,KY
2015-11-18,ENZI,Military,R,WY
2015-11-18,BROWN,International Relations,D,OH
2015-11-18,SCOTT,Nominations,R,SC
2015-11-18,BLUNT,Healthcare,R,MO
2015-11-18,SCOTT,Healthcare,R,SC
2015-11-18,BLUNT,Healthcare,R,MO
2015-11-18,CAPITO,Healthcare,R,WV
2015-11-18,MIKULSKI,Healthcare,D,MD
2015-11-18,McCONNELL,Amendments,R,KY
2015-11-18,SULLIVAN,Military,R,AK
2015-11-18,SULLIVAN,Military,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-18,SULLIVAN,Criminal Justice,R,AK
2015-11-19,McCONNELL,International Relations,R,KY
2015-11-19,McCONNELL,International Relations,R,KY
2015-11-19,COLLINS,International Relations,R,ME
2015-11-19,COLLINS,International Relations,R,ME
2015-11-19,COATS,International Relations,R,IN
2015-11-19,COATS,International Relations,R,IN
2015-11-19,JOHNSON,Trade,R,WI
2015-11-19,JOHNSON,Trade,R,WI
2015-11-19,COONS,International Relations,D,DE
2015-11-19,COONS,International Relations,D,DE
2015-11-19,MURKOWSKI,International Relations,R,AK
2015-11-19,MURKOWSKI,Trade,R,AK
2015-11-19,MURKOWSKI,Trade,R,AK
2015-11-19,ROBERTS,Nominations,R,KS
2015-11-19,PORTMAN,Trade,R,OH
2015-11-19,PORTMAN,Trade,R,OH
2015-11-19,SULLIVAN,Trade,R,AK
2015-11-19,SULLIVAN,Trade,R,AK
2015-11-19,LEAHY,International Relations,D,VT
2015-11-19,LEAHY,International Relations,D,VT
2015-11-19,GRASSLEY,Nominations,R,IA
2015-11-19,BOXER,Healthcare,D,CA
2015-11-19,FEINSTEIN,Healthcare,D,CA
2015-11-19,SHELBY,Healthcare,R,AL
2015-11-19,ALEXANDER,Healthcare,R,TN
2015-11-19,DAINES,Healthcare,R,MT
2015-11-19,HELLER,Mental Health,R,NV
2015-11-19,HELLER,Mental Health,R,NV
2015-11-19,KING,Mental Health,I,ME
2015-11-19,MURKOWSKI,Nominations,R,AK
2015-11-19,PERDUE,Healthcare,R,GA
2015-11-19,PERDUE,Healthcare,R,GA
2015-11-19,ROUNDS,Healthcare,R,SD
2015-11-19,DAINES,Healthcare,R,MT
2015-11-19,ISAKSON,Healthcare,R,GA
2015-11-19,McCAIN,International Relations,R,AZ
2015-11-19,MIKULSKI,Healthcare,D,MD
2015-11-19,LEE,Criminal Justice,R,UT
2015-11-19,SULLIVAN,Military,R,AK
2015-11-19,SULLIVAN,Military,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-19,SULLIVAN,Criminal Justice,R,AK
2015-11-30,McCONNELL,International Relations,R,KY
2015-11-30,McCONNELL,International Relations,R,KY
2015-11-30,REID,International Relations,D,NV
2015-11-30,REID,International Relations,D,NV
2015-11-30,REID,Climate Change,D,NV
2015-11-30,REID,International Relations,D,NV
2015-11-30,NELSON,International Relations,D,FL
2015-11-30,NELSON,International Relations,D,FL
2015-11-30,COTTON,Nominations,R,AR
2015-11-30,COTTON,Nominations,R,AR
2015-11-30,DURBIN,Civil Rights,D,IL
2015-11-30,PAUL,Nominations,R,KY
2015-11-30,PAUL,Nominations,R,KY
2015-11-30,PAUL,Nominations,R,KY
2015-11-30,PAUL,Nominations,R,KY
2015-11-30,SCOTT,Trade,R,SC
2015-11-30,SCOTT,Trade,R,SC
2015-11-30,SCOTT,Trade,R,SC
2015-12-01,McCONNELL,International Relations,R,KY
2015-12-01,REID,Mental Health,D,NV
2015-12-01,REID,Nominations,D,NV
2015-12-01,REID,Healthcare,D,NV
2015-12-01,ISAKSON,Civil Rights,R,GA
2015-12-01,ISAKSON,Civil Rights,R,GA
2015-12-01,CORNYN,Healthcare,R,TX
2015-12-01,CORNYN,Civil Rights,R,TX
2015-12-01,CARDIN,Civil Rights,D,MD
2015-12-01,CARDIN,Civil Rights,D,MD
2015-12-01,THUNE,Healthcare,R,SD
2015-12-01,KAINE,Civil Rights,D,VA
2015-12-01,KAINE,Civil Rights,D,VA
2015-12-01,LEE,Healthcare,R,UT
2015-12-01,BENNET,Nominations,D,CO
2015-12-01,SANDERS,Healthcare,I,VT
2015-12-01,SANDERS,Healthcare,I,VT
2015-12-01,MURRAY,International Relations,D,WA
2015-12-01,CAPITO,Healthcare,R,WV
2015-12-01,CAPITO,Healthcare,R,WV
2015-12-01,WARREN,Healthcare,D,MA
2015-12-01,WARREN,Healthcare,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MARKEY,Mental Health,D,MA
2015-12-01,MORAN,International Relations,R,KS
2015-12-01,HATCH,International Relations,R,UT
2015-12-01,WICKER,Trade,R,MS
2015-12-01,WICKER,Trade,R,MS
2015-12-01,WICKER,Trade,R,MS
2015-12-01,GRASSLEY,Healthcare,R,IA
2015-12-01,WYDEN,Healthcare,D,OR
2015-12-01,WYDEN,Healthcare,D,OR
2015-12-01,McCONNELL,Healthcare,R,KY
2015-12-01,LEAHY,Civil Rights,D,VT
2015-12-01,MURKOWSKI,Military,R,AK
2015-12-01,MURKOWSKI,Military,R,AK
2015-12-01,MURKOWSKI,Military,R,AK
2015-12-01,WYDEN,International Relations,D,OR
2015-12-01,MURKOWSKI,Nominations,R,AK
2015-12-01,BOXER,Healthcare,D,CA
2015-12-01,BOXER,Healthcare,D,CA
2015-12-01,CARDIN,Healthcare,D,MD
2015-12-01,BOOZMAN,Healthcare,R,AR
2015-12-01,ISAKSON,Healthcare,R,GA
2015-12-01,SHELBY,Mental Health,R,AL
2015-12-01,TESTER,Nominations,D,MT
2015-12-01,THUNE,Trade,R,SD
2015-12-01,THUNE,Trade,R,SD
2015-12-01,KIRK,International Relations,R,IL
2015-12-01,McCONNELL,Amendments,R,KY
2015-12-02,McCONNELL,Healthcare,R,KY
2015-12-02,McCONNELL,International Relations,R,KY
2015-12-02,REID,International Relations,D,NV
2015-12-02,REID,International Relations,D,NV
2015-12-02,PERDUE,Healthcare,R,GA
2015-12-02,PERDUE,Healthcare,R,GA
